time_days,chamber,Bottom,Top,bottom_minus_top_mbar
3.458333333,19,84.39694460655,59.14995101704002,25.246993589509977
3.458333333,50,80.2876473694932,64.6495438685999,15.638103500893294
3.479166667,19,84.56517441727004,59.062738347526725,25.502436069743318
3.479166667,50,80.32387427839667,64.79484902990669,15.529025248489987
3.5,19,84.38833009983506,59.25140166148329,25.136928438351767
3.5,50,80.45922638354655,64.83782671223999,15.621399671306563
3.520833333,19,84.40532484503507,59.33292983869327,25.0723950063418
3.520833333,50,80.7637600080833,64.88068879251664,15.883071215566659
3.541666667,19,84.66561813511504,59.52159663922998,25.144021495885056
3.541666667,50,80.82367788454997,65.10548570401666,15.718192180533308
3.5625,19,84.53128137083507,59.591800600296665,24.93948077053841
3.5625,50,81.03516478181332,65.22691999738667,15.808244784426648
3.583333333,19,84.82556913799493,59.501033182080015,25.324535955914918
3.583333333,50,81.15993228148663,65.53977807716005,15.620154204326582
3.604166667,19,84.68261786699003,59.41382051256331,25.268797354426717
3.604166667,50,81.46553592302655,65.57221864766336,15.893317275363188
3.625,19,84.80866538874494,59.510275909659946,25.298389479084996
3.625,50,81.50180058928993,65.71759827643332,15.784202312856607
3.645833333,19,84.68261786699003,59.39750808658664,25.28510978040339
3.645833333,50,81.54590298906658,65.65811208882342,15.88779090024316
3.666666667,19,84.68261786699003,59.50040265189,25.18221521510003
3.666666667,50,81.58038350405661,65.71447759802,15.865905906036616
3.6875,19,84.82556913799493,59.21127232666996,25.61429681132497
3.6875,50,81.70518475803665,66.02839269194992,15.676792066086733
3.708333333,19,84.68261786699003,59.222589537483294,25.460028329506734
3.708333333,50,81.75107804719327,66.14135889585991,15.609719151333366
3.729166667,19,84.53137781480501,59.01762086725004,25.513756947554974
3.729166667,50,81.78704947213332,66.11717920474003,15.669870267393293
3.75,19,84.41393436508002,58.926860486556656,25.48707387852337
3.75,50,81.65066178151328,66.0605885307599,15.590073250753377
3.770833333,19,84.40532484503507,58.736270084349975,25.669054760685093
